DE: Experiment,location,DE: Kamera,pointOfView,sceneId,DE: SceneID,DE: Basisszenario,DE: Links_RVA,leftOfBicycleLane,DE: Tr_li-Breite,divideLeftWidth,DE: Tr_li-Art,divideLeftCategory,DE: Tr_li-baulTrennung,divideLeftStructural,DE: Links_RVA+Tr_li-baulTrennung,leftOfBicycleLaneWithStructuralDivide,DE: RVA-Breite,bicycleLaneWidth,DE: Tr_re-Breite,divideRightWidth,DE: Tr_re-Art,divideRightCategory,DE: GW-Breite,pavementWidth,DE: GW-Geschäftsnutzung,pavementHasShows,DE: Breite RVA_nutzbar,bicycleLaneWidthUsable,DE: FS-Art,vehicleLaneUsage,DE: FS-Geschwindigkeit,vehicleLaneMaxspeed,DE: RVA-Lage,bicycleLaneLanes,DE: RVA-Oberfläche,bicycleLaneSurface,DE: Tr_li-Markierung,divideLeftMarking,DE: Tr_re-Markierung,divideRightMarking,DE: Parken,parkingCategory,DE: Seitenraum,rightOfBicycleLane,DE: Protected,divideIsPhysical,TODO: Tobias,DE: Richtungsfreigabe,todoMotorVehicleDirection,DE: besondere Merkmale,bicycleStreetType,DE: FS-Breite,motorVehicleWidth,DE: Verkehrsaufkommen,motorVehicleTrafficVolumen,vote0Unsafe,vote1RatherUnsafe,vote2Save,vote3VerySave,voteSum,voteCount,voteMeans
SE,secondary_road,A,vehicle,01_SE_A_39,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"26,61%","50,76%","14,07%","8,56%","100,00%",264,"1,1"
SE,secondary_road,A,vehicle,01_SE_A_38,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"10,42%","46,25%","28,34%","14,98%","99,99%",258,"1,48"
SE,secondary_road,A,vehicle,01_SE_A_37,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"15,96%","41,27%","29,22%","13,55%","100,00%",276,"1,4"
SE,secondary_road,A,vehicle,01_SE_A_36,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,-,-,breit,wide,normal,low_traffic_volumen,"21,52%","48,42%","21,20%","8,86%","100,00%",257,"1,22"
SE,secondary_road,A,vehicle,01_SE_A_34,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"18,75%","49,01%","21,38%","10,86%","100,00%",256,"1,23"
SE,secondary_road,A,vehicle,01_SE_A_33,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"16,92%","40,31%","26,15%","16,62%","100,00%",262,"1,39"
SE,secondary_road,A,vehicle,01_SE_A_32,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"19,06%","40,80%","27,42%","12,71%","99,99%",242,"1,35"
SE,secondary_road,A,vehicle,01_SE_A_31,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,-,-,breit,wide,normal,low_traffic_volumen,"22,01%","42,14%","23,27%","12,58%","100,00%",263,"1,32"
SE,secondary_road,A,vehicle,01_SE_A_25,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Hollandaise,bicycle_road_green_surface,breit,wide,autofrei,no_cars,"32,89%","35,53%","20,72%","10,86%","100,00%",255,"1,12"
SE,secondary_road,A,vehicle,01_SE_A_24,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"28,76%","47,16%","15,38%","8,70%","100,00%",243,"1,02"
SE,secondary_road,A,vehicle,01_SE_A_23,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"14,14%","40,40%","32,32%","13,13%","99,99%",242,"1,45"
SE,secondary_road,A,vehicle,01_SE_A_22,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"18,21%","42,49%","22,54%","16,76%","100,00%",286,"1,38"
SE,secondary_road,C,bicycle,01_SE_C_42,,3,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"16,56%","38,41%","35,10%","9,93%","100,00%",391,"1,37"
SE,secondary_road,C,bicycle,01_SE_C_41,,3,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,normal,low_traffic_volumen,"37,97%","40,40%","17,44%","4,19%","100,00%",387,"0,9"
SE,secondary_road,C,bicycle,01_SE_C_39,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"32,83%","43,35%","19,74%","4,08%","100,00%",400,"0,99"
SE,secondary_road,C,bicycle,01_SE_C_38,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"17,91%","42,86%","28,57%","10,66%","100,00%",410,"1,33"
SE,secondary_road,C,bicycle,01_SE_C_37,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"19,11%","38,83%","31,59%","10,46%","99,99%",434,"1,35"
SE,secondary_road,C,bicycle,01_SE_C_36,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,-,-,breit,wide,normal,low_traffic_volumen,"34,97%","37,74%","21,32%","5,97%","100,00%",398,"0,99"
SE,secondary_road,C,bicycle,01_SE_C_34,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"35,59%","37,84%","20,50%","6,08%","100,01%",377,"0,97"
SE,secondary_road,C,bicycle,01_SE_C_33,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"15,43%","39,75%","36,79%","8,03%","100,00%",407,"1,39"
SE,secondary_road,C,bicycle,01_SE_C_32,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"15,49%","40,09%","35,08%","9,34%","100,00%",365,"1,33"
SE,secondary_road,C,bicycle,01_SE_C_31,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,-,-,breit,wide,normal,low_traffic_volumen,"33,40%","40,38%","21,14%","5,07%","99,99%",405,"0,97"
SE,secondary_road,C,bicycle,01_SE_C_30,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Hollandaise,bicycle_road_green_surface,breit,wide,autofrei,no_cars,"1,84%","4,49%","23,67%","70,00%","100,00%",420,"2,61"
SE,secondary_road,C,bicycle,01_SE_C_29,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,autofrei,no_cars,"11,23%","24,45%","36,56%","27,75%","99,99%",384,"1,8"
SE,secondary_road,C,bicycle,01_SE_C_28,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,autofrei,no_cars,"5,66%","18,95%","47,49%","27,89%","99,99%",404,"1,99"
SE,secondary_road,C,bicycle,01_SE_C_27,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,autofrei,no_cars,"3,98%","16,33%","45,22%","34,46%","99,99%",424,"2,09"
SE,secondary_road,C,bicycle,01_SE_C_26,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,autofrei,no_cars,"16,67%","39,83%","33,33%","10,17%","100,00%",384,"1,37"
SE,secondary_road,C,bicycle,01_SE_C_24,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"40,72%","35,65%","18,35%","5,27%","99,99%",404,"0,9"
SE,secondary_road,C,bicycle,01_SE_C_23,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"13,44%","41,23%","35,76%","9,57%","100,00%",373,"1,42"
SE,secondary_road,C,bicycle,01_SE_C_22,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"18,84%","38,76%","33,40%","8,99%","99,99%",402,"1,34"
SE,secondary_road,C,bicycle,01_SE_C_21,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,normal,low_traffic_volumen,"44,70%","32,84%","18,01%","4,45%","100,00%",407,"0,82"
SE,secondary_road,C,bicycle,01_SE_C_19,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"20,74%","39,08%","31,22%","8,95%","99,99%",393,"1,28"
SE,secondary_road,C,bicycle,01_SE_C_18,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"15,28%","31,94%","40,28%","12,50%","100,00%",430,"1,48"
SE,secondary_road,C,bicycle,01_SE_C_17,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"12,39%","30,53%","44,69%","12,39%","100,00%",388,"1,56"
SE,secondary_road,C,bicycle,01_SE_C_16,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,-,-,breit,wide,normal,low_traffic_volumen,"28,48%","39,60%","23,84%","8,08%","100,00%",426,"1,1"
SE,secondary_road,C,bicycle,01_SE_C_14,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"19,26%","38,96%","31,82%","9,96%","100,00%",394,"1,34"
SE,secondary_road,C,bicycle,01_SE_C_13,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"13,14%","34,74%","37,86%","14,25%","99,99%",394,"1,54"
SE,secondary_road,C,bicycle,01_SE_C_12,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"9,38%","33,90%","43,07%","13,65%","100,00%",393,"1,6"
SE,secondary_road,C,bicycle,01_SE_C_11,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,-,-,breit,wide,normal,low_traffic_volumen,"25,57%","41,03%","27,63%","5,77%","100,00%",422,"1,17"
SE,secondary_road,C,bicycle,01_SE_C_10,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Hollandaise,bicycle_road_green_surface,breit,wide,autofrei,no_cars,"0,84%","0,84%","5,22%","93,11%","100,01%",409,"2,91"
SE,secondary_road,C,bicycle,01_SE_C_9,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,autofrei,no_cars,"3,08%","6,37%","27,31%","63,24%","100,00%",429,"2,5"
SE,secondary_road,C,bicycle,01_SE_C_8,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,autofrei,no_cars,"2,26%","10,18%","38,01%","49,55%","100,00%",382,"2,36"
SE,secondary_road,C,bicycle,01_SE_C_7,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,autofrei,no_cars,"1,81%","5,84%","31,79%","60,56%","100,00%",428,"2,49"
SE,secondary_road,C,bicycle,01_SE_C_6,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,autofrei,no_cars,"9,17%","21,04%","36,67%","33,13%","100,01%",426,"1,94"
SE,secondary_road,C,bicycle,01_SE_C_4,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"27,16%","37,45%","28,60%","6,79%","100,00%",406,"1,15"
SE,secondary_road,C,bicycle,01_SE_C_3,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"15,45%","34,00%","39,07%","11,48%","100,00%",386,"1,46"
SE,secondary_road,C,bicycle,01_SE_C_2,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"13,47%","35,51%","38,78%","12,24%","100,00%",420,"1,49"
SE,secondary_road,C,bicycle,01_SE_C_1,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,normal,low_traffic_volumen,"34,46%","36,26%","22,52%","6,76%","100,00%",381,"1,02"
SE,secondary_road,A,vehicle,01_SE_A_21,,2,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeineinseitig,no_parking_one_side,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,normal,low_traffic_volumen,"22,97%","40,64%","26,50%","9,89%","100,00%",239,"1,24"
SE,secondary_road,A,vehicle,01_SE_A_19,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"21,28%","37,32%","25,95%","15,45%","100,00%",282,"1,41"
SE,secondary_road,A,vehicle,01_SE_A_18,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"14,69%","38,46%","28,67%","18,18%","100,00%",234,"1,53"
SE,secondary_road,A,vehicle,01_SE_A_17,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"14,98%","43,97%","24,43%","16,61%","99,99%",250,"1,4"
SE,secondary_road,A,vehicle,01_SE_A_16,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,-,-,breit,wide,normal,low_traffic_volumen,"20,33%","47,21%","22,95%","9,51%","100,00%",244,"1,23"
SE,secondary_road,A,vehicle,01_SE_A_14,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"21,01%","42,60%","24,85%","11,54%","100,00%",272,"1,26"
SE,secondary_road,A,vehicle,01_SE_A_13,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"13,73%","42,09%","29,55%","14,63%","100,00%",281,"1,47"
SE,secondary_road,A,vehicle,01_SE_A_12,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"15,19%","44,17%","29,68%","10,95%","99,99%",240,"1,36"
SE,secondary_road,A,vehicle,01_SE_A_11,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,-,-,breit,wide,normal,low_traffic_volumen,"21,34%","47,13%","23,57%","7,96%","100,00%",257,"1,2"
SE,secondary_road,A,vehicle,01_SE_A_5,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Hollandaise,bicycle_road_green_surface,breit,wide,autofrei,no_cars,"31,78%","33,02%","19,31%","15,89%","100,00%",257,"1,21"
SE,secondary_road,A,vehicle,01_SE_A_4,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,breit,wide,normal,low_traffic_volumen,"18,44%","42,19%","26,25%","13,13%","100,01%",270,"1,35"
SE,secondary_road,A,vehicle,01_SE_A_3,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Spielstraße,living_street,breit,wide,normal,low_traffic_volumen,"13,77%","36,39%","34,10%","15,74%","100,00%",256,"1,53"
SE,secondary_road,A,vehicle,01_SE_A_2,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,Fahrradstraße,bicycle_road,breit,wide,normal,low_traffic_volumen,"18,06%","39,13%","27,76%","15,05%","100,00%",242,"1,4"
SE,secondary_road,A,vehicle,01_SE_A_1,,1,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,nein,no_parking,,-,,-,SE____,beidseitig,todo motor_vehicles_forward_backward,-,-,breit,wide,normal,low_traffic_volumen,"21,59%","36,19%","29,21%","13,02%","100,01%",260,"1,35"
SE,secondary_road,C,bicycle,01_SE_C_89,,6,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße-Sondermarkierung,bicycle_road_marked_dooring_zone,schmal,narrow,normal,low_traffic_volumen,"51,92%","36,97%","8,08%","3,03%","100,00%",446,"0,61"
SE,secondary_road,C,bicycle,01_SE_C_88,,6,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Spielstraße,living_street,schmal,narrow,normal,low_traffic_volumen,"31,43%","43,46%","21,10%","4,01%","100,00%",403,"0,96"
SE,secondary_road,C,bicycle,01_SE_C_87,,6,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,Fahrradstraße,bicycle_road,schmal,narrow,normal,low_traffic_volumen,"34,77%","45,68%","17,90%","1,65%","100,00%",422,"0,85"
SE,secondary_road,C,bicycle,01_SE_C_86,,6,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,Einbahnstraße-Gegenverkehr,todo motor_vehicles_backward,-,-,schmal,narrow,normal,low_traffic_volumen,"57,23%","33,60%","7,54%","1,63%","100,00%",428,"0,54"
SE,secondary_road,C,bicycle,01_SE_C_85,,6,,,,,,-,,-,-,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-,ParkenNeinbeidseitig,no_parking_both,,-,,-,SE____,Einbahnstraße,todo motor_vehicles_forward,Fahrradstraße-Hollandaise,bicycle_road_green_surface,schmal,narrow,autofrei,no_cars,"2,83%","11,54%","40,49%","45,14%","100,00%",415,"2,29"
